1_min_bucket,day_of_week,hour_of_day,currency,volume,buy_exchange,buy_price,total_purchase_amount,sell_exchange,sell_price,total_sale_amount,profit,spread_percentage,wallet_balance,price_difference,is_profitable,gold_close,spy_close,broad_crypto_market_index
2024-04-12 20:22:00,Friday,20,polygon,37842.34486430791,Bitstamp,0.75838,28698.877498193837,Poloniex,0.76132,28810.1339920949,111.25649390106628,0.387668451172228,47831.46249698973,0.0029399999999999427,0,17.86,510.94,3559.42
2024-04-12 20:22:00,Friday,20,solana,93.76266825076398,Kraken,153.04,14349.438749096918,Binanceus,153.8,14420.6983769675,71.25962787058234,0.4966021955044559,33482.02374789281,0.7600000000000193,0,17.86,510.94,3559.42
2024-04-12 20:22:00,Friday,20,bitcoin,0.2853035282337674,Poloniex,67230.48,19181.093148849734,Binanceus,67500.0,19257.9881557793,76.8950069295679,0.4008895965044487,76724.37259539893,269.5200000000041,0,17.86,510.94,3559.42
2024-04-12 20:22:00,Friday,20,ethereum,5.914960527705827,Kraken,3242.81,19181.093148849734,Binanceus,3255.01,19253.255667287747,72.16251843801365,0.3762169229773028,57543.2794465492,12.200000000000273,0,17.86,510.94,3559.42
2024-04-12 20:22:00,Friday,20,polygon,37972.336971459146,Kraken,0.7577,28771.639723274595,Poloniex,0.76132,28909.09958311128,137.45985983668288,0.4777616470898715,28771.63972327461,0.0036199999999999566,0,17.86,510.94,3559.42
2024-04-12 20:22:00,Friday,20,solana,94.160360398202,Kraken,152.78,14385.8198616373,Binanceus,153.5,14453.615321124003,67.79545948670602,0.4712658724963993,14385.81986163731,0.7199999999999989,0,17.86,510.94,3559.42
2024-04-12 20:23:00,Friday,20,ethereum,5.936300169834302,Gemini,3243.09,19251.95571778793,Binanceus,3255.0,19322.657052810653,70.70133502272438,0.367242352201137,77007.8228711517,11.909999999999854,0,17.86,510.91,3559.42
2024-04-12 20:23:00,Friday,20,polygon,38112.62185123649,Bitstamp,0.7577,28877.933576681888,Poloniex,0.76132,29015.901267783363,137.9676911014758,0.4777616470898715,48129.88929446982,0.0036199999999999566,0,17.86,510.91,3559.42
2024-04-12 20:23:00,Friday,20,solana,94.51441243922854,Kraken,152.77,14438.966788340944,Binanceus,153.5,14507.96230942158,68.99552108063654,0.4778425083458727,33690.922506128874,0.7299999999999898,0,17.86,510.91,3559.42
2024-04-12 20:23:00,Friday,20,ethereum,5.951111509926148,Gemini,3244.35,19307.488627228897,Binanceus,3255.0,19370.86796480961,63.37933758071449,0.3282629802579898,77229.95450891557,10.650000000000091,0,17.86,510.91,3559.42
2024-04-12 20:23:00,Friday,20,polygon,38211.96836147213,Bitstamp,0.75791,28961.23294084334,Poloniex,0.76132,29091.53575295596,130.30281211262263,0.4499214946365695,48268.72156807223,0.003410000000000024,0,17.86,510.91,3559.42
2024-04-12 20:23:00,Friday,20,solana,94.66261842405,Bitstamp,152.9708,14480.616470421668,Binanceus,153.49,14529.765301907437,49.14883148576882,0.3394111817418828,33788.105097650565,0.5192000000000121,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,ethereum,5.968325297926607,Gemini,3243.13,19356.05482346472,Binanceus,3255.0,19426.898844751107,70.84402128638976,0.366004446321914,77424.21929385887,11.86999999999989,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,polygon,38325.78572680325,Bitstamp,0.75756,29034.082235197075,Poloniex,0.76107,29168.605743098156,134.52350790107812,0.4633296372564566,48390.1370586618,0.003510000000000013,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,solana,94.98194921223852,Kraken,152.84,14517.041117598535,Binanceus,153.49,14578.779384586493,61.738266987955285,0.4252813399633641,33873.095941063264,0.6500000000000057,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,ethereum,5.982270298258531,Gemini,3244.5,19409.475982699805,Binanceus,3255.0,19472.28982083152,62.81383813171488,0.3236245954692557,77637.90393079922,10.5,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,polygon,38410.77347922702,Bitstamp,0.75797,29114.213974049704,Poloniex,0.76107,29233.287371835308,119.07339778560343,0.4089871630803318,48523.68995674951,0.0030999999999999917,0,17.86,510.91,3559.42
2024-04-12 20:24:00,Friday,20,solana,95.24895268814328,Bitstamp,152.8322,14557.106987024854,Binanceus,153.49,14619.761748103114,62.65476107825998,0.4304066813145455,33966.58296972466,0.6578000000000088,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,ethereum,5.999045616910612,Kraken,3243.58,19458.384382098924,Binanceus,3255.0,19526.89348304404,68.5091009451171,0.3520801090153495,77833.53752839568,11.420000000000073,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,polygon,38485.72860383489,Kraken,0.7584,29187.57657314838,Poloniex,0.76107,29290.33346852062,102.75689537224024,0.3520569620253245,48645.9609552473,0.002670000000000061,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,solana,95.61546410649407,Kraken,152.63,14593.78828657419,Binanceus,153.49,14676.017585705777,82.22929913158623,0.5634541046976438,34052.172668673105,0.8600000000000136,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,bitcoin,0.2900806411691305,Bitstamp,67254.0,19509.083441188708,Binanceus,67439.09,19562.7744670627,53.69102587399175,0.2752103964076434,78036.33376475483,185.0899999999965,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,ethereum,6.017607477232791,Bitstamp,3242.0,19509.083441188708,Binanceus,3255.0,19587.31233839273,78.228897204026,0.4009870450339297,58527.25032356613,13.0,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,polygon,38628.78869235844,Bitstamp,0.75756,29263.625161783057,Poloniex,0.76107,29399.21221009324,135.58704831017894,0.4633296372564566,29263.62516178307,0.003510000000000013,0,17.86,510.91,3559.42
2024-04-12 20:25:00,Friday,20,solana,96.0218701987894,Kraken,152.38,14631.81258089153,Binanceus,153.01,14692.306359116768,60.4937782252382,0.413440084000522,14631.81258089154,0.6299999999999955,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,ethereum,6.035086879250496,Kraken,3243.48,19574.6835911114,Binanceus,3255.0,19644.207791960365,69.52420084896585,0.3551740722927221,78298.73436444558,11.519999999999982,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,polygon,38710.64652164416,Kraken,0.7585,29362.02538666709,Poloniex,0.76107,29461.51174822772,99.48636156063004,0.3388266315095679,48936.70897777849,0.0025700000000000722,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,solana,96.31946393736746,Kraken,152.42,14681.012693333549,Binanceus,152.96,14733.025203859728,52.01251052618136,0.3542842146700042,34255.696284444944,0.5400000000000205,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,ethereum,6.051346271270685,Kraken,3242.07,19618.88820569855,Binanceus,3255.0,19697.13211298608,78.24390728752769,0.3988192728719563,78475.5528227942,12.929999999999836,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,polygon,38834.41627436074,Bitstamp,0.75779,29428.332308547822,Gemini,0.761,29552.99078478852,124.65847624070013,0.4236002058617883,49047.22051424638,0.003210000000000046,0,17.86,510.91,3559.42
2024-04-12 20:26:00,Friday,20,solana,96.5236790251567,Bitstamp,152.441,14714.166154273911,Binanceus,152.96,14764.261943687969,50.095789414055616,0.3404595876437477,34333.05435997246,0.5190000000000055,0,17.86,510.91,3559.42
2024-04-12 20:27:00,Friday,20,ethereum,6.068581957388316,Bitstamp,3241.2,19669.48784028701,Binanceus,3255.0,19753.23427129897,83.74643101196125,0.4257682339874177,78677.95136114802,13.800000000000182,0,17.85,510.93,3559.42
2024-04-12 20:27:00,Friday,20,polygon,38908.9026103872,Bitstamp,0.75829,29504.231760430503,Gemini,0.761,29609.67488650465,105.4431260741476,0.3573830592517362,49173.71960071752,0.00270999999999999,0,17.85,510.93,3559.42
2024-04-12 20:27:00,Friday,20,ethereum,6.078643131744703,Kraken,3242.06,19707.32575170423,Binanceus,3255.0,19785.983393829007,78.65764212477734,0.399128948878184,78829.30300681692,12.940000000000055,0,17.85,510.93,3559.42
2024-04-12 20:27:00,Friday,20,polygon,38972.95797963921,Kraken,0.7585,29560.98862755634,Gemini,0.761,29658.42102250544,97.43239494910084,0.3295978905735079,49268.31437926058,0.0025000000000000577,0,17.85,510.93,3559.42
2024-04-12 20:28:00,Friday,20,ethereum,6.089505980493577,Kraken,3242.06,19742.54375911901,Binanceus,3255.0,19821.341966506592,78.79820738758644,0.399128948878184,78970.17503647602,12.940000000000055,0,17.85,510.95,3559.42
2024-04-12 20:28:00,Friday,20,polygon,39042.60466536389,Kraken,0.7585,29613.815638678505,Gemini,0.7613,29723.13493174152,109.31929306301754,0.3691496374423236,49356.35939779752,0.0028000000000000247,0,17.85,510.95,3559.42
2024-04-12 20:28:00,Friday,20,xrp,27228.09036122773,Kraken,0.54381,14806.907819339252,Gemini,0.54568,14857.824348314747,50.91652897549648,0.3438701016899355,34549.45157845826,0.0018700000000000383,0,17.85,510.95,3559.42
2024-04-12 20:28:00,Friday,20,ethereum,6.107755868466214,Bitstamp,3240.2,19790.350565004224,Binanceus,3255.0,19880.745351857524,90.3947868532996,0.4567619282760379,79161.4022600169,14.800000000000182,0,17.85,510.95,3559.42
2024-04-12 20:28:00,Friday,20,polygon,39124.25152883866,Bitstamp,0.75875,29685.52584750633,Gemini,0.761,29773.555413446215,88.0295659398871,0.2965403624382173,49475.876412510566,0.0022499999999999742,0,17.85,510.95,3559.42
2024-04-12 20:30:00,Friday,20,polygon,39091.241854650994,Bitstamp,0.76076,29739.05315334429,Gemini,0.7644,29881.34527369522,142.2921203509286,0.478468899521528,69391.12402447002,0.0036399999999999766,0,17.87,510.9501,3559.42
2024-04-12 20:30:00,Friday,20,xrp,27273.52636953805,Poloniex,0.5452,14869.526576672144,Gemini,0.54713,14922.164482565351,52.63790589320888,0.353998532648567,54521.597447797874,0.0019299999999999873,0,17.87,510.9501,3559.42
2024-04-12 20:31:00,Friday,20,polygon,39217.599580438975,Kraken,0.7598,29797.532161217536,Gemini,0.7644,29977.93311928755,180.4009580700149,0.6054224795998865,69527.57504284091,0.0045999999999999375,0,17.87,510.92,3559.42
2024-04-12 20:31:00,Friday,20,xrp,27317.136194735544,Poloniex,0.5454,14898.766080608766,Gemini,0.54713,14946.024726225658,47.258645616891954,0.3171983865053189,54628.80896223214,0.0017300000000000093,0,17.87,510.92,3559.42
2024-04-12 20:31:00,Friday,20,bitcoin,0.2959053450456043,Kraken,67286.9,19910.55336154907,Binanceus,67532.09,19983.106393100807,72.55303155173533,0.3643948524898641,79642.21344619627,245.19000000000233,0,17.87,510.92,3559.42
2024-04-12 20:31:00,Friday,20,polygon,39304.38507399205,Bitstamp,0.75986,29865.8300423236,Gemini,0.765,30067.85458160392,202.02453928032264,0.6764403969152256,49776.38340387267,0.005140000000000033,0,17.87,510.92,3559.42
2024-04-12 20:31:00,Friday,20,solana,97.44153358017488,Kraken,153.25,14932.9150211618,Binanceus,153.74,14980.661372616089,47.74635145428692,0.3197389885807563,34843.46838271087,0.4900000000000091,0,17.87,510.92,3559.42
2024-04-12 20:32:00,Friday,20,polygon,39544.05070477696,Kraken,0.7577,29962.527219009506,Gemini,0.765,30251.19878915438,288.67157014487384,0.9634419955127322,69912.56351102219,0.007299999999999973,0,17.8899,510.92,3559.42
2024-04-12 20:32:00,Friday,20,solana,97.91035624798872,Kraken,153.01,14981.263609504753,Binanceus,153.73,15051.759066003304,70.495456498551,0.4705574799032735,54931.29990151744,0.7199999999999989,0,17.8899,510.92,3559.42
2024-04-12 20:32:00,Friday,20,xrp,27557.830895102838,Kraken,0.54363,14981.263609504753,Bitstamp,0.54592,15044.371042254535,63.10743274978449,0.421242389124959,39950.03629201269,0.0022900000000000142,0,17.8899,510.92,3559.42
2024-04-12 20:32:00,Friday,20,polygon,39742.71504005743,Kraken,0.7571,30089.209556827474,Gemini,0.7644,30379.33137661989,290.12181979242087,0.9642055210672266,70208.15563259745,0.007299999999999973,0,17.8899,510.92,3559.42
2024-04-12 20:33:00,Friday,20,ethereum,6.217067355360561,Kraken,3235.85,20117.49740184347,Binanceus,3247.61,20190.61011394251,73.11271209904226,0.3634284654727573,80469.98960737386,11.760000000000218,0,17.8899,510.91,3559.42
2024-04-12 20:33:00,Friday,20,polygon,39884.015467572295,Kraken,0.7566,30176.2461027652,Gemini,0.7644,30487.34142341226,311.0953206470622,1.0309278350515354,50293.74350460866,0.007799999999999918,0,17.8899,510.91,3559.42
2024-04-12 20:33:00,Friday,20,ethereum,6.238982639765412,Bitstamp,3236.8,20194.33900839269,Binanceus,3247.61,20261.782410728552,67.44340233586627,0.3339718240237254,80777.35603357074,10.809999999999945,0,17.8899,510.91,3559.42
2024-04-12 20:33:00,Friday,20,polygon,40011.50291596421,Bitstamp,0.75707,30291.508512589025,Gemini,0.7644,30584.79282896304,293.2843163740181,0.9682063745756598,50485.847520981726,0.007329999999999948,0,17.8899,510.91,3559.42
2024-04-12 20:33:00,Friday,20,solana,98.99832836325584,Kraken,152.99,15145.754256294513,Gemini,153.644,15210.499163044082,64.74490674956905,0.4274789201908597,35340.09326468721,0.6539999999999964,0,17.8899,510.91,3559.42
2024-04-12 20:34:00,Friday,20,ethereum,6.263530757477402,Bitstamp,3237.7,20279.433533484585,Binanceus,3247.61,20341.505123291183,62.07158980660461,0.3060814775921274,81117.73413393831,9.91000000000031,0,18.5,510.93,3559.42
2024-04-12 20:34:00,Friday,20,polygon,40201.8744221009,Bitstamp,0.75666,30419.150300226866,Gemini,0.7644,30730.31280825392,311.1625080270569,1.0229165014669692,50698.58383371145,0.007739999999999969,0,18.5,510.93,3559.42
2024-04-12 20:34:00,Friday,20,polygon,40316.28640227253,Bitstamp,0.75729,30531.12052957697,Binanceus,0.7628,30753.26326765349,222.1427380765199,0.7275944486260236,71239.28123567958,0.005510000000000015,0,18.5,510.93,3559.42
2024-04-12 20:34:00,Friday,20,polygon,40382.424905635366,Kraken,0.7577,30597.76335099992,Poloniex,0.76056,30713.257086230034,115.49373523011673,0.3774580968721094,71394.78115233315,0.0028599999999999737,0,18.5,510.93,3559.42
2024-04-12 20:35:00,Friday,20,polygon,40428.15292539125,Kraken,0.7577,30632.411471568957,Poloniex,0.76056,30748.03598893557,115.62451736661752,0.3774580968721094,71475.62676699423,0.0028599999999999737,0,18.5,510.92,3559.42
2024-04-12 20:35:00,Friday,20,solana,100.00134327359936,Kraken,153.16,15316.205735784475,Binanceus,153.56,15356.206273093918,40.00053730944092,0.2611647949856396,56159.42103120976,0.4000000000000057,0,18.5,510.92,3559.42
2024-04-12 20:35:00,Friday,20,polygon,40559.35878896322,Kraken,0.7564,30679.098987971774,Poloniex,0.76056,30847.825920533865,168.7269325620873,0.5499735589635183,71584.56430526747,0.0041600000000000525,0,18.5,510.92,3559.42
2024-04-12 20:35:00,Friday,20,solana,100.37658352300672,Kraken,152.82,15339.549493985887,Binanceus,153.56,15413.828165792913,74.2786718070256,0.484229812851727,56245.01481128158,0.7400000000000091,0,18.5,510.92,3559.42
2024-04-12 20:36:00,Friday,20,polygon,40671.86968560046,Kraken,0.7561,30752.000669282508,Binanceus,0.7604,30926.88970893059,174.88903964808196,0.5687078428779223,71754.66822832586,0.0042999999999999705,0,18.5,510.92,3559.42
2024-04-12 20:36:00,Friday,20,solana,100.66780368365362,Kraken,152.74,15376.000334641254,Binanceus,153.37,15439.421050961955,63.4207163207011,0.4124656278643416,56378.6678936846,0.6299999999999955,0,18.5,510.92,3559.42
2024-04-12 20:36:00,Friday,20,polygon,40762.111661341405,Bitstamp,0.75618,30823.49359607314,Binanceus,0.7604,30995.509707284004,172.0161112108617,0.5580681848237194,71921.485057504,0.0042200000000000015,0,18.5,510.92,3559.42
2024-04-12 20:36:00,Friday,20,solana,100.86221726463724,Kraken,152.8,15411.74679803657,Binanceus,153.37,15469.238261877414,57.4914638408427,0.3730366492146552,56509.73825946744,0.5699999999999932,0,18.5,510.92,3559.42
2024-04-12 20:37:00,Friday,20,polygon,40830.48621277909,Kraken,0.7566,30892.345868588654,Binanceus,0.7604,31047.501716197214,155.15584760855563,0.50224689399946,72082.1403600402,0.0037999999999999146,0,18.5,510.94,3559.42
2024-04-12 20:37:00,Friday,20,solana,101.0544516473296,Kraken,152.85,15446.172934294327,Binanceus,153.37,15498.72124915094,52.54831485661271,0.3402028132155775,56635.96742574587,0.5200000000000102,0,18.5,510.94,3559.42
2024-04-12 20:37:00,Friday,20,polygon,40891.22472566473,Kraken,0.757,30954.657117328203,Binanceus,0.7604,31093.68728139546,139.03016406725874,0.4491413474240368,72227.53327376582,0.0033999999999999586,0,18.5,510.94,3559.42
2024-04-12 20:37:00,Friday,20,solana,101.4507640185114,Kraken,152.56,15477.3285586641,Binanceus,153.37,15559.503677519097,82.17511885499334,0.5309386470896712,56750.20471510172,0.8100000000000023,0,18.5,510.94,3559.42
2024-04-12 20:38:00,Friday,20,bitcoin,0.3079883131328614,Poloniex,67147.61,20680.679134803257,Binanceus,67400.0,20758.41230515486,77.7331703516029,0.3758733929621611,82722.71653921301,252.38999999999942,0,18.5,510.95,3559.42
2024-04-12 20:38:00,Friday,20,polygon,40984.30268490537,Kraken,0.7569,31021.01870220488,Binanceus,0.7604,31164.463761602045,143.44505939716692,0.4624124719249501,51701.69783700813,0.0034999999999999476,0,18.5,510.95,3559.42
2024-04-12 20:38:00,Friday,20,solana,101.7015890833548,Kraken,152.51,15510.50935110244,Binanceus,153.08,15568.479256879951,57.96990577751421,0.3737459838699243,36191.188485905695,0.5700000000000216,0,18.5,510.95,3559.42
2024-04-12 20:38:00,Friday,20,bitcoin,0.3085014149999258,Kraken,67216.9,20736.50876190851,Binanceus,67400.0,20792.995370995,56.4866090864889,0.2724017323024504,82946.03504763404,183.10000000000582,0,18.5,510.95,3559.42
2024-04-12 20:38:00,Friday,20,polygon,41122.108861531946,Kraken,0.7564,31104.76314286276,Binanceus,0.7604,31269.25157830889,164.48843544612828,0.5288207297726076,51841.27190477128,0.0040000000000000036,0,18.5,510.95,3559.42
2024-04-12 20:38:00,Friday,20,solana,101.98951781383292,Kraken,152.49,15552.381571431382,Binanceus,153.24,15628.873709791756,76.49213836037416,0.4918355301987015,36288.89033333989,0.75,0,18.5,510.95,3559.42
2024-04-12 20:39:00,Friday,20,polygon,41227.0079532283,Bitstamp,0.75664,31194.00329773066,Binanceus,0.7604,31349.0168476348,155.01354990413893,0.4969338126453776,72786.00769470488,0.0037599999999999856,0,18.5,510.97,3559.42
2024-04-12 20:39:00,Friday,20,solana,102.31809232483404,Bitstamp,152.4364,15597.00164886533,Binanceus,152.98,15652.621763853109,55.62011498777974,0.3566077393588394,57189.00604583955,0.5435999999999979,0,18.5,510.97,3559.42
2024-04-12 20:39:00,Friday,20,polygon,41307.24646121083,Kraken,0.7567,31257.19339719824,Binanceus,0.7604,31410.030209104712,152.8368119064762,0.4889652438218482,72933.45126012922,0.0036999999999999256,0,18.5,510.97,3559.42
2024-04-12 20:39:00,Friday,20,solana,102.50276578080356,Kraken,152.47,15628.596698599118,Binanceus,152.9,15672.672887884864,44.076189285746295,0.2820226929887891,57304.854561530105,0.4300000000000068,0,18.5,510.97,3559.42
2024-04-12 20:40:00,Friday,20,polygon,41350.34105891133,Bitstamp,0.75734,31316.267297555903,Binanceus,0.7604,31442.79934119617,126.53204364026897,0.404045739033981,73071.29036096379,0.0030599999999999516,0,17.89,510.97,3559.42
2024-04-12 20:40:00,Friday,20,solana,102.6830195342511,Kraken,152.49,15658.133648777952,Binanceus,152.91,15701.260516982336,43.12686820438466,0.2754278969112647,57413.15671218584,0.4199999999999875,0,17.89,510.97,3559.42
2024-04-12 20:40:00,Friday,20,polygon,41398.96126479425,Bitstamp,0.75768,31367.16497110931,Binanceus,0.7604,31479.770145749542,112.60517464023724,0.3589906028930346,73190.05159925505,0.0027199999999999447,0,17.89,510.97,3559.42
2024-04-12 20:42:00,Friday,20,polygon,41470.91381639951,Bitstamp,0.75718,31400.946523501378,Poloniex,0.75956,31499.64729838441,98.70077488303286,0.3143242029636346,73268.87522150321,0.0023800000000000487,0,17.89,510.99,3559.42
2024-04-12 20:43:00,Friday,20,polygon,41488.10258450102,Bitstamp,0.75758,31430.556755966285,Poloniex,0.75956,31512.7031990836,82.14644311731172,0.2613585363921938,73337.96576392134,0.0019799999999999818,0,17.89,511.0,3559.42
2024-04-12 20:45:00,Friday,20,polygon,41525.01741109107,Kraken,0.7575,31455.20068890148,Poloniex,0.75956,31540.74222476833,85.54153586685061,0.2719471947194801,73395.46827410345,0.0020600000000000618,0,17.91,510.93,3559.42
2024-04-12 20:45:00,Friday,20,solana,103.0169669512723,Kraken,152.67,15727.60034445074,Binanceus,153.09,15770.867470570276,43.26712611953553,0.2751031636863928,57667.86792965271,0.4200000000000159,0,17.91,510.93,3559.42
2024-04-12 20:46:00,Friday,20,polygon,41587.01081143192,Kraken,0.7573,31493.843287497395,Poloniex,0.7595,31585.334711282543,91.49142378514809,0.2905057440908464,73485.63433749393,0.0021999999999999797,0,17.89,510.93,3559.42
2024-04-12 20:47:00,Friday,20,polygon,41605.673971955526,Bitstamp,0.75762,31521.290714632945,Binanceus,0.7597,31607.83051649461,86.53980186166882,0.2745439666323594,73549.67833414354,0.002080000000000082,0,17.89,510.91,3559.42
2024-04-12 20:48:00,Friday,20,solana,103.2508105491636,Kraken,152.77,15773.626327595724,Binanceus,153.32,15830.41427339776,56.78794580203794,0.3600183282057884,89383.88252304244,0.549999999999983,0,17.91,510.89,3559.42
2024-04-12 20:50:00,Friday,20,solana,103.3403910389342,Kraken,152.72,15782.144519466028,Binanceus,153.13,15824.514079791992,42.3695603259639,0.2684651650078553,89432.15227697416,0.4099999999999966,0,17.91,510.85,3559.42
2024-04-12 20:51:00,Friday,20,polygon,41635.790544731535,Bitstamp,0.75841,31576.999907029844,Poloniex,0.76039,31659.43877230841,82.43886527856739,0.2610725069553384,73679.66644973631,0.0019799999999999818,0,17.93,510.85,3559.42
2024-04-12 20:51:00,Friday,20,solana,103.44974415879258,Kraken,152.62,15788.499953514924,Binanceus,153.07,15835.05233838638,46.55238487145471,0.2948499541344441,57891.16649622138,0.44999999999998863,0,17.93,510.85,3559.42
2024-04-12 20:51:00,Friday,20,bitcoin,0.3140590583112295,Bitstamp,67112.0,21077.13152138324,Binanceus,67300.0,21136.17462434575,59.0431029625106,0.2801287400166885,84308.52608553294,188.0,0,17.93,510.85,3559.42
2024-04-12 20:51:00,Friday,20,polygon,41757.29040201135,Bitstamp,0.75713,31615.69728207485,Poloniex,0.76039,31751.82604878541,136.1287667105571,0.4305733493587681,52692.82880345809,0.0032600000000000406,0,17.93,510.85,3559.42
2024-04-12 20:52:00,Friday,20,bitcoin,0.3146824199674508,Kraken,67103.1,21116.16589531785,Binanceus,67276.28,21170.66259680781,54.49670148995938,0.2580804761627898,84464.6635812714,173.17999999999302,0,17.9,510.8,3559.42
2024-04-12 20:52:00,Friday,20,polygon,41792.121444750985,Bitstamp,0.7579,31674.248842976773,Poloniex,0.76039,31778.3112253742,104.06238239742744,0.3285393851431576,52790.41473829463,0.0024899999999999922,0,17.9,510.8,3559.42
2024-04-12 20:52:00,Friday,20,solana,103.94542151147536,Kraken,152.36,15837.124421488386,Binanceus,152.85,15888.057678029008,50.9332565406221,0.3216067209241143,36953.29031680624,0.4899999999999807,0,17.9,510.8,3559.42
2024-04-12 20:52:00,Friday,20,polygon,41923.16889040748,Bitstamp,0.75703,31737.096545105174,Poloniex,0.76039,31877.958392576948,140.86184747176958,0.4438397421502489,74053.22527191209,0.0033600000000000296,0,17.9,510.8,3559.42
2024-04-12 20:52:00,Friday,20,solana,104.39147603810665,Kraken,152.01,15868.548272552587,Binanceus,152.81,15952.061453383074,83.513180830485,0.5262811657127896,58184.6769993595,0.8000000000000114,0,17.9,510.8,3559.42
2024-04-12 20:53:00,Friday,20,polygon,42003.76271638957,Bitstamp,0.75718,31804.409053595857,Poloniex,0.76039,31939.241131915467,134.83207831961045,0.4239414670223785,74210.28779172368,0.003210000000000046,0,17.9,510.7393,3559.42
2024-04-12 20:53:00,Friday,20,solana,104.60600267595004,Kraken,152.02,15902.204526797928,Binanceus,152.6,15962.876008349976,60.671481552048135,0.3815287462175924,58308.08326492575,0.5799999999999841,0,17.9,510.7393,3559.42
2024-04-12 20:53:00,Friday,20,polygon,42073.44335493234,Bitstamp,0.75732,31863.060121557355,Poloniex,0.76039,31992.225592657,129.1654710996445,0.4053768552263266,74347.14028363384,0.003070000000000017,0,17.9,510.7393,3559.42
2024-04-12 20:53:00,Friday,20,solana,104.77134066012546,Kraken,152.06,15931.530060778678,Binanceus,152.46,15973.438597042728,41.90853626405078,0.2630540576088424,58415.61022285516,0.4000000000000057,0,17.9,510.7393,3559.42
2024-04-12 20:54:00,Friday,20,polygon,42139.54225096252,Bitstamp,0.75735,31914.382323766466,Poloniex,0.76028,32037.851182561782,123.46885879532056,0.3868752888360716,74466.89208878843,0.002929999999999988,0,17.9,510.77,3559.42
2024-04-12 20:54:00,Friday,20,solana,104.9539013541386,Kraken,152.04,15957.191161883233,Binanceus,152.46,16001.271800451974,44.08063856874105,0.2762430939226624,58509.7009269052,0.4200000000000159,0,17.9,510.77,3559.42
2024-04-12 20:54:00,Friday,20,ethereum,6.62250519985325,Kraken,3217.78,21309.76478198379,Binanceus,3227.27,21372.6123563304,62.84757434660787,0.2949238294724867,85239.05912793516,9.489999999999782,0,17.9,510.77,3559.42
2024-04-12 20:54:00,Friday,20,polygon,42203.12539341918,Kraken,0.7574,31964.647172975685,Poloniex,0.76019,32082.39389282333,117.74671984764063,0.3683654607869118,53274.41195495948,0.00279000000000007,0,17.9,510.77,3559.42
2024-04-12 20:54:00,Friday,20,solana,105.32703035776882,Kraken,151.74,15982.323586487842,Binanceus,152.43,16054.999237434702,72.6756509468596,0.4547251878212717,37292.08836847163,0.6899999999999977,0,17.9,510.77,3559.42
2024-04-12 20:55:00,Friday,20,polygon,42317.97046321422,Bitstamp,0.75714,32040.62815651801,Poloniex,0.76019,32169.697966430816,129.06980991280216,0.4028317087989007,74761.46569854204,0.003049999999999997,0,17.9,510.74,3559.42
2024-04-12 20:55:00,Friday,20,solana,105.52871403898958,Kraken,151.81,16020.314078259007,Binanceus,152.37,16079.410158120842,59.09607986183437,0.3688821553257376,58741.15162028304,0.5600000000000023,0,17.9,510.74,3559.42
2024-04-12 20:55:00,Friday,20,polygon,42414.93501526338,Bitstamp,0.75674,32097.077923450408,Poloniex,0.76019,32243.409449253068,146.3315258026596,0.4559029521368058,74893.18182138429,0.003450000000000064,0,17.9,510.74,3559.42
2024-04-12 20:55:00,Friday,20,solana,105.74054746123946,Bitstamp,151.7728,16048.538961725202,Binanceus,152.38,16112.744622143668,64.20566041846541,0.400071686099226,58844.64285965909,0.607200000000006,0,17.9,510.74,3559.42
2024-04-12 20:56:00,Friday,20,ethereum,6.650606703976118,Kraken,3223.79,21440.15938621117,Binanceus,3233.23,21502.941113496705,62.78172728553545,0.2928230436846089,85760.63754484468,9.440000000000055,0,17.9,510.65,3559.42
2024-04-12 20:56:00,Friday,20,polygon,42427.19631576992,Bitstamp,0.75801,32160.23907931675,Poloniex,0.76019,32252.73036728513,92.49128796837977,0.2875951504597658,53600.39846552793,0.0021800000000000708,0,17.9,510.65,3559.42
2024-04-12 20:56:00,Friday,20,polygon,42548.14846937436,Bitstamp,0.75695,32206.820983892925,Poloniex,0.76019,32344.676984933696,137.85600104077093,0.4280335557170249,75149.24896241684,0.0032400000000000206,0,17.9,510.65,3559.42
