hour_of_day,volume,buy_price,total_purchase_amount,sell_price,total_sale_amount,price_difference,is_profitable,gold_close,spy_close,broad_crypto_market_index,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,currency_bitcoin,currency_ethereum,currency_polygon,currency_solana,currency_xrp,buy_exchange_Binanceus,buy_exchange_Bitstamp,buy_exchange_Gemini,buy_exchange_Kraken,buy_exchange_Poloniex,sell_exchange_Binanceus,sell_exchange_Bitstamp,sell_exchange_Gemini,sell_exchange_Kraken,sell_exchange_Poloniex
18,2605.756863590986,0.9447,2461.6585090344047,0.94779,2469.710297742901,0.00309,0,17.765,519.005,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4470772428556292,3677.19,1643.9879666562913,3689.99,1649.7105553648432,12.799999999999727,0,17.765,519.005,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,2610.333386243714,0.9447,2465.9819499844366,0.94739,2473.003746793432,0.0026899999999999,0,17.765,519.005,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4477704017904435,3677.19,1646.5368437598008,3689.99,1652.2683049027185,12.799999999999727,0,17.775,518.98,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,2614.38050771642,0.9447,2469.805265639701,0.94739,2476.8379492054582,0.0026899999999999,0,17.775,518.98,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4484646354149598,3677.19,1649.089672701536,3690.0,1654.8345046812017,12.809999999999944,0,17.775,518.98,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2618.4339039401966,0.9447,2473.634509052304,0.94709,2479.892566082721,0.00239,0,17.775,518.98,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.449117464831448,3677.19,1651.4902505035525,3692.47,1658.3527653661768,15.279999999999744,0,17.77,518.95,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18,2622.245554943716,0.9447,2477.2353757553283,0.94729,2484.0269917426326,0.0025899999999999,0,17.77,518.95,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4490967890541282,3683.44,1654.2210766735382,3692.9,1658.4695322979903,9.460000000000036,0,17.7701,519.0,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2626.581576172655,0.9447,2481.331615010307,0.94769,2489.1850939230635,0.00299,0,17.7701,519.0,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4497538886424049,3683.44,1656.64146358098,3693.4,1661.1210123118583,9.960000000000036,0,17.7701,519.0,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2630.4246801857416,0.9447,2484.96219537147,0.94769,2492.827165165226,0.00299,0,17.7701,519.0,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2634.3448194441203,0.9447,2488.6655509288603,0.94769,2496.5422419389984,0.00299,0,17.7701,519.0,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2636.846150346038,0.9447,2491.028558231902,0.94729,2497.857989761298,0.0025899999999999,0,17.77,518.86,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2639.014912343305,0.9447,2493.077387690721,0.94729,2499.9124363136893,0.0025899999999999,0,17.77,518.86,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2641.1854581111584,0.9447,2495.127902277611,0.94729,2501.9685726141192,0.0025899999999999,0,17.765,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2643.357789116718,0.9447,2497.180103378563,0.94729,2504.026400052376,0.0025899999999999,0,17.765,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4516551897317623,3689.0,1666.1559949204711,3699.6,1670.9435399316276,10.599999999999907,0,17.745,518.8299,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2645.5319068283125,0.9447,2499.2339923807067,0.94779,2507.4086859728063,0.00309,0,17.745,518.8299,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4523579405370351,3689.0,1668.748442641123,3700.8,1674.0862663394598,11.800000000000182,0,17.745,518.8299,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2649.648209973202,0.9447,2503.122663961684,0.94779,2511.310076930501,0.00309,0,17.745,518.8299,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2653.9432994197414,0.9447,2507.1802349618297,0.94829,2516.7078914067465,0.0035899999999999,0,17.745,518.865,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.925380412669496,181.0139,1253.5901174809148,181.549,1257.2958885397345,0.5350999999999999,0,17.745,518.865,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4530975171729111,3694.79,1674.1001754753,3705.3,1678.8622303807874,10.510000000000218,0,17.745,518.865,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2658.1457216184504,0.9447,2511.15026321295,0.94829,2520.69300635356,0.0035899999999999,0,17.745,518.865,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.9293717227163,181.1961,1255.575131606475,181.66,1258.789667148643,0.4638999999999953,0,17.745,518.865,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2663.709180998655,0.9447,2516.4060632894293,0.94829,2525.9687792492145,0.0035899999999999,0,17.73,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.94372534020262,181.2,1258.2030316447149,181.66,1261.397145301208,0.4600000000000079,0,17.73,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2667.7602542334216,0.9447,2520.233112174313,0.94829,2529.810371487012,0.0035899999999999,0,17.73,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.95428562962007,181.2,1260.1165560871566,181.661,1263.3224817624116,0.4610000000000127,0,17.73,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2671.819696909812,0.9447,2524.0680676707,0.94845,2534.0873915341112,0.00375,0,17.73,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.964867736398177,181.2,1262.0340338353496,181.66,1265.2378729940929,0.4600000000000079,0,17.73,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2676.018859508146,0.9447,2528.035016577345,0.94899,2539.5151374846355,0.00429,0,17.73,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,6.975814063403271,181.2,1264.0175082886726,181.706,1267.5472702047546,0.5060000000000002,0,17.73,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4563131498061905,3700.0,1688.358654282905,3710.2,1693.013048410928,10.199999999999818,0,17.735,518.885,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2680.7854148664733,0.9447,2532.537981424357,0.94899,2544.0385508541344,0.00429,0,17.735,518.885,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4571863910795851,3700.0,1691.5896469944648,3709.6,1695.9786363488288,9.599999999999907,0,17.735,518.885,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2684.2108013241264,0.9453,2537.384470491697,0.94929,2548.09447158898,0.0039899999999999,0,17.735,518.885,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.4580025527256201,3700.0,1694.6094450847943,3710.3,1699.3268713778684,10.300000000000182,0,17.73,518.81,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
18,2687.86525074251,0.9457,2541.9141676271915,0.94975,2552.8000218926986,0.0040499999999999,0,17.73,518.81,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2692.815006656197,0.9457,2546.595151794766,0.94975,2557.5010525717234,0.0040499999999999,0,17.73,518.81,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2696.274634691608,0.9457,2549.866922027853,0.94975,2560.7868342983543,0.0040499999999999,0,17.725,518.69,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.043325402119884,181.013,1274.9334610139267,181.504,1278.3917337863677,0.4909999999999854,0,17.725,518.69,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2700.8357592690454,0.9457,2554.180377540736,0.94975,2565.118762365776,0.0040499999999999,0,17.725,518.69,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2704.305692067514,0.9457,2557.461892988248,0.94975,2568.4143310411214,0.0040499999999999,0,17.735,518.84,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,2047.9355325018005,0.6244,1278.730946494124,0.626,1282.007643346127,0.0016,0,17.735,518.84,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18,2708.8195341648625,0.9457,2561.7306334597106,0.94975,2572.701352573078,0.0040499999999999,0,17.735,518.84,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.090707023526657,180.64,1280.8653167298553,181.357,1285.949353665724,0.717000000000013,0,17.735,518.84,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.107579784753479,180.55,1283.2735301372406,181.114,1287.2822051358417,0.563999999999993,0,17.735,518.89,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.118401149850469,180.36,1283.8748313870308,181.058,1288.8434753896263,0.6979999999999791,0,17.735,518.89,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.11937557075715,180.44,1284.62012798742,181.058,1289.019902090148,0.617999999999995,0,17.735,518.89,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.119087704125565,180.54,1285.2800941028297,181.058,1288.9677815335665,0.5180000000000007,0,17.725,519.04,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.120179673389667,180.59,1285.83324721744,181.058,1289.1654913045863,0.4679999999999893,0,17.725,519.04,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.130844746551983,180.39,1286.333083830512,181.058,1291.0964881212087,0.6680000000000064,0,17.735,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.138367135186448,180.3,1287.0475944741167,181.058,1292.458476762588,0.7579999999999814,0,17.735,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.141664560259321,180.3304,1287.8592268173877,181.058,1293.0555019514322,0.7275999999999954,0,17.725,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.142042166421848,180.43,1288.638668087494,181.058,1293.1238705680069,0.6279999999999859,0,17.725,518.88,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.146166990686018,180.42,1289.3114484595712,181.058,1293.870702999629,0.6380000000000052,0,17.735,518.99,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.15022701576481,180.4132,1289.9953366405798,181.058,1294.6058030203449,0.6448000000000036,0,17.735,518.99,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.152997708920109,180.44,1290.6869065975443,181.058,1295.107459181657,0.617999999999995,0,17.74,519.08,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.157378579161332,180.4222,1291.3499894851616,181.058,1295.9006507857923,0.635799999999989,0,17.74,519.08,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.164426021294535,180.34,1292.0325886802564,181.058,1297.1766465635458,0.7179999999999893,0,17.74,519.01,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,7.1806498409395125,180.04,1292.8041973627498,180.55,1296.466328781629,0.5100000000000193,0,17.725,519.065,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.185696522448923,179.99,1293.3535170755815,180.516,1297.1331934463897,0.525999999999982,0,17.735,519.33,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.188846427752669,179.99,1293.920468531203,180.517,1297.7089905986284,0.5269999999999868,0,17.74,519.2003,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.192403305041209,179.98,1294.4887468413167,180.517,1298.351067416124,0.5370000000000061,0,17.74,519.2003,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.195622263182231,179.98,1295.068094927538,180.516,1298.9249484606034,0.5360000000000014,0,17.74,519.2003,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.19843670735873,179.99,1295.6466229574978,180.536,1299.5769693997156,0.5459999999999923,0,17.74,519.07,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.202468479238223,179.9711,1296.2361749238305,180.429,1299.534185240473,0.4578999999999951,0,17.74,518.9302,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.210076833398352,179.8498,1296.7308764713268,180.3,1299.976853061723,0.4502000000000237,0,17.755,519.21,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,7.224022793116258,179.57,1297.2177729598864,180.2,1301.7689073195495,0.6299999999999955,0,17.76,519.08,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
19,2759.7581158928665,0.94059,2595.8008862276715,0.9433,2603.279830721741,0.0027099999999999,0,17.76,519.08,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2761.5269659607698,0.9408,2598.044569575892,0.9433,2604.948386990794,0.0025,0,17.745,519.01,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2765.198037647945,0.9403,2600.115714800362,0.9433,2608.4113089133066,0.003,0,17.745,519.01,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2767.844722997177,0.9403,2602.604393034246,0.9433,2610.9079272032377,0.003,0,17.75,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2770.523405848136,0.94029,2605.095453284944,0.9433,2613.4347287365467,0.00301,0,17.75,518.94,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2773.154563352573,0.9403,2607.5972359204243,0.9433,2615.9166996104823,0.003,0,17.75,518.93,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,7.280695849196024,179.0761,1303.798617960212,179.539,1307.1688520688049,0.4628999999999905,0,17.75,518.93,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2776.884127682676,0.9403,2611.10414526002,0.9433,2619.434797643068,0.003,0,17.75,518.93,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2779.926333508764,0.94017,2613.6033409749343,0.9433,2622.304510398817,0.00313,0,17.75,519.01,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2782.318081252897,0.9403,2616.213691802099,0.9433,2624.560646045858,0.003,0,17.75,519.01,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2784.6850043335035,0.9404,2618.7177780752268,0.9433,2626.793364587794,0.0029,0,17.755,519.03,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2787.4390688782746,0.94034,2621.140454028997,0.9433,2629.3912736728767,0.00296,0,17.755,519.03,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2790.071357085906,0.94034,2623.6156999221607,0.9433,2631.8743111391354,0.00296,0,17.77,518.975,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2792.5279490506737,0.9404,2626.0932832872536,0.9433,2634.1916143395006,0.0029,0,17.77,518.975,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2795.111423439948,0.9404,2628.5227826029272,0.9433,2636.628605730903,0.0029,0,17.76,519.07,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2797.935308768632,0.94032,2630.9545295413195,0.9427,2637.6136155761887,0.0023799999999999,0,17.77,519.255,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2801.1620355888936,0.93995,2632.9522553517804,0.9427,2640.65545094965,0.00275,0,17.77,519.255,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2803.113659991428,0.94012,2635.263214031141,0.9427,2642.495247273919,0.00258,0,17.77,519.255,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2806.5558814182377,0.93974,2637.432824003975,0.9427,2645.7402294129724,0.0029599999999999,0,17.76,519.3587,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2809.207914557935,0.93974,2639.925045626674,0.9427,2648.240301053765,0.0029599999999999,0,17.76,519.3587,3885.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
