"trade_count","current_datetime","currency","volume","buy_exchange","buy_price","total_purchase_amount","sell_exchange","sell_price","total_sale_amount","profit","spread_percentage","wallet_balance"
7973,"2024-04-13T16:26:28.615435","xrp",5930.259610648718,"Kraken",0.53547,3175.476113714069,"Binanceus",0.5369,3183.956384957297,8.48027124322789,0.26705511046371266,11643.412416951587
7974,"2024-04-13T16:26:57.332519","polygon",8568.586843700214,"Bitstamp",0.74255,6362.604160789594,"Gemini",0.74618,6393.708131032225,31.103970242630567,0.488855969294985,14846.076375175722
7975,"2024-04-13T16:27:25.904841","polygon",8595.62302962685,"Kraken",0.7413,6371.935351862383,"Gemini",0.74618,6413.881992246962,41.94664038457904,0.6583029812491563,14867.849154345564
7976,"2024-04-13T16:27:55.189955","polygon",8610.391703162224,"Bitstamp",0.74149,6384.519343977758,"Gemini",0.74618,6424.902081065588,40.38273708783072,0.6325102159165966,14897.21180261477
7977,"2024-04-13T16:28:24.238194","polygon",8631.26995696142,"Bitstamp",0.7411,6396.6341651041075,"Gemini",0.74618,6440.481016485472,43.846851381364104,0.6854675482391005,14925.47971857625
7978,"2024-04-13T16:28:53.174506","polygon",8632.130119882186,"Bitstamp",0.74255,6409.788220518517,"Gemini",0.74618,6441.1228528536885,31.33463233517159,0.488855969294985,14956.172514543206
7979,"2024-04-13T16:29:21.559495","polygon",8648.86635707231,"Kraken",0.7422,6419.188610219067,"Gemini",0.74618,6453.611098320215,34.42248810114779,0.5362436001077855,14978.106757177828
7980,"2024-04-13T16:29:50.248912","polygon",8667.33443422091,"Bitstamp",0.74181,6429.515356649413,"Gemini",0.74618,6467.391608126958,37.87625147754534,0.5890996346773413,15002.20249884863
7981,"2024-04-13T16:30:18.667718","polygon",8681.59891102935,"Bitstamp",0.7419,6440.878232092675,"Gemini",0.74618,6478.0354754318805,37.157243339205706,0.5768971559509302,15028.715874882912
7982,"2024-04-13T16:30:47.381293","polygon",8685.853107205565,"Bitstamp",0.74282,6452.025405094438,"Gemini",0.74618,6481.209871534648,29.1844664402106,0.4523303088231225,15054.725945220354
7983,"2024-04-13T16:31:16.455020","polygon",8686.99762686257,"Bitstamp",0.74373,6460.7807450265,"Gemini",0.7463,6483.106328927536,22.325583901036225,0.34555551073641794,15075.155071728503
7984,"2024-04-13T16:32:45.021422","polygon",8688.176276459984,"Kraken",0.7444,6467.478420196812,"Binanceus",0.7501,6517.001024972634,49.52260477582149,0.7657173562600804,15090.782980459227
7985,"2024-04-13T16:33:13.885809","polygon",8708.95328903787,"Bitstamp",0.74433,6482.3352016295585,"Binanceus",0.7501,6532.585862107307,50.25066047774817,0.7751937984496045,15125.448803802305
7986,"2024-04-13T16:33:42.654055","polygon",8725.455448563596,"Bitstamp",0.74465,6497.410399772883,"Binanceus",0.7501,6544.964131967554,47.553732194671284,0.731887463909213,15160.624266136729
7987,"2024-04-13T16:34:11.503511","polygon",8735.932222636855,"Bitstamp",0.74539,6511.676519431286,"Binanceus",0.7501,6552.822760199905,41.146240768619464,0.6318839801982844,15193.911878672996
7988,"2024-04-13T16:34:40.064903","polygon",8743.226020078091,"Bitstamp",0.74618,6524.020391661869,"Binanceus",0.7501,6558.293837660576,34.27344599870685,0.5253424106783933,15222.714247211032
7989,"2024-04-13T16:35:08.959730","polygon",8754.42447141142,"Kraken",0.7464,6534.302425461483,"Binanceus",0.7505,6570.19556579427,35.89314033278697,0.5493033226152187,15246.705659410127
7990,"2024-04-13T16:35:37.514764","polygon",8777.67098177606,"Bitstamp",0.74565,6545.0703675613195,"Binanceus",0.75,6583.253236332045,38.18286877072569,0.5833836250251411,15271.830857643079
7991,"2024-04-13T16:36:06.052594","polygon",8790.086108315505,"Kraken",0.7459,6556.525228192535,"Binanceus",0.75,6592.564581236629,36.03935304409424,0.5496715377396424,15298.558865782587
7992,"2024-04-13T16:36:34.769599","polygon",8823.50803991101,"Kraken",0.7443,6567.337034105764,"Binanceus",0.75,6617.631029933258,50.293995827493745,0.7658202337767082,15323.78641291345
7993,"2024-04-13T16:37:04.376784","polygon",8838.67338881744,"Bitstamp",0.74473,6582.425232854012,"Binanceus",0.75,6629.00504161308,46.57980875906742,0.7076390101110466,15358.992209992695
7994,"2024-04-13T16:37:33.157540","polygon",8842.121089892673,"Bitstamp",0.74602,6596.399175481732,"Binanceus",0.75,6631.590817419505,35.191641937773056,0.5334977614541143,15391.598076124043
7995,"2024-04-13T16:38:02.134403","polygon",8852.950111299831,"Kraken",0.7463,6606.956668063064,"Binanceus",0.75,6639.712583474873,32.75591541180893,0.4957791772745594,15416.232225480486
7996,"2024-04-13T16:38:31.075673","polygon",8876.822434513828,"Bitstamp",0.7454,6616.783442686607,"Binanceus",0.75,6657.61682588537,40.83338319876384,0.6171183257311575,15439.161366268752
7997,"2024-04-13T16:38:59.784629","polygon",8890.871053710081,"Kraken",0.7456,6629.033457646237,"Binanceus",0.75,6668.153290282561,39.119832636323736,0.5901287553648015,15467.744734507887
7998,"2024-04-13T16:39:28.371020","polygon",8907.806046193338,"Bitstamp",0.7455,6640.769407437134,"Binanceus",0.75,6680.854534645004,40.085127207869846,0.6036217303822868,15495.128617353314
7999,"2024-04-13T16:39:56.944473","polygon",8931.724435254742,"Bitstamp",0.74485,6652.794945599495,"Binanceus",0.75,6698.793326441057,45.99838084156181,0.6914143787339716,15523.188206398821
8000,"2024-04-13T16:40:25.787264","polygon",8939.089892263084,"Bitstamp",0.74578,6666.594459851963,"Binanceus",0.75,6704.317419197313,37.72295934535032,0.5658505189197889,15555.387072987913
8001,"2024-04-13T16:40:54.184241","polygon",8954.024333139674,"Kraken",0.7458,6677.911347655569,"Binanceus",0.75,6715.518249854756,37.60690219918615,0.5631536604987908,15581.79314452966
8002,"2024-04-13T16:41:22.690648","polygon",8967.949347520209,"Kraken",0.7459,6689.1934183153235,"Binanceus",0.75,6725.962010640156,36.76859232483275,0.5496715377396424,15608.11797606909
8003,"2024-04-13T16:41:51.584797","polygon",8987.557338715993,"Kraken",0.7455,6700.223996012774,"Binanceus",0.75,6740.668004036995,40.44400802422115,0.6036217303822868,15633.855990696473
8004,"2024-04-13T16:42:20.675741","polygon",9015.199847453583,"Bitstamp",0.74456,6712.35719842004,"Binanceus",0.75,6761.399885590187,49.042687170147474,0.7306328569893629,15662.166796313428
8005,"2024-04-13T16:42:49.673425","polygon",9047.841297338377,"Kraken",0.7435,6727.070004571084,"Binanceus",0.75,6785.880973003783,58.810968432699156,0.8742434431741695,15696.496677332529
8006,"2024-04-13T16:43:18.485874","polygon",9083.788949630833,"Kraken",0.7425,6744.713295100893,"Gemini",0.74618,6778.141638435534,33.428343334640886,0.49562289562288286,15737.664355235418
8007,"2024-04-13T16:43:47.186373","polygon",9088.482277254765,"Bitstamp",0.74322,6754.741798101287,"Gemini",0.74618,6781.64370564196,26.901907540673164,0.39826700034982415,15761.064195569666
8008,"2024-04-13T16:44:15.551855","polygon",9099.586074224284,"Kraken",0.7432,6762.812370363487,"Gemini",0.74618,6789.9291368646755,27.116766501188067,0.40096878363831845,15779.895530848138
8009,"2024-04-13T16:44:44.433138","polygon",9120.349407750331,"Kraken",0.7424,6770.947400313846,"Gemini",0.74618,6805.422321075142,34.474920761295834,0.5091594827586214,15798.87726739897
8010,"2024-04-13T16:45:12.970441","polygon",9137.850017574528,"Bitstamp",0.74211,6781.289876542234,"Gemini",0.74618,6818.480926113762,37.1910495715274,0.5484362156553485,15823.009711931876
8011,"2024-04-13T16:45:12.970441","xrp",6339.31297586493,"Kraken",0.53486,3390.6449382711166,"Binanceus",0.5362,3399.1396176587755,8.494679387658834,0.2505328497176846,12432.36477366076
8012,"2024-04-13T16:45:42.234172","polygon",9193.607895048017,"Kraken",0.7391,6794.995595229989,"Gemini",0.74618,6860.086339126929,65.09074389693978,0.9579217967798641,15854.989722203307
8013,"2024-04-13T16:45:42.234172","solana",23.229165852693797,"Kraken",146.26,3397.4977976149944,"Binanceus",146.74,3408.647797224288,11.149999609293445,0.3281826883632013,12457.491924588312
8014,"2024-04-13T16:45:42.234172","xrp",6371.184408384268,"Kraken",0.53326,3397.4977976149944,"Binanceus",0.5356,3412.4063691306137,14.908571515619315,0.4388103364212596,9059.994126973317
8015,"2024-04-13T16:46:10.989123","polygon",9243.737402258037,"Bitstamp",0.73805,6822.340389736544,"Gemini",0.745,6886.584364682238,64.24397494569348,0.941670618521782,15918.794242718604
8016,"2024-04-13T16:46:10.989123","solana",23.333175061002997,"Gemini",146.194,3411.1701948682717,"Binanceus",146.56,3419.710136940599,8.539942072327449,0.2503522716390644,12507.624047850333
8017,"2024-04-13T16:46:39.597348","polygon",9263.908452682661,"Kraken",0.7388,6844.17556484195,"Binanceus",0.7439,6891.421497950631,47.24593310868113,0.6903086085544117,15969.742984631219
8018,"2024-04-13T16:47:08.972697","polygon",9283.84728696775,"Bitstamp",0.73874,6858.349344774555,"Gemini",0.74372,6904.582904263655,46.23355948910012,0.6741208002815735,16002.815137807296
8019,"2024-04-13T16:47:37.354603","polygon",9276.754066713398,"Kraken",0.7408,6872.219412621285,"Gemini",0.74372,6899.307534496089,27.08812187480362,0.3941684665226828,16035.178629449667
8020,"2024-04-13T16:48:05.732645","polygon",9289.354029707867,"Bitstamp",0.74067,6880.345849183726,"Gemini",0.74372,6908.678378974335,28.332529790608532,0.41178932588062117,16054.14031476203
8021,"2024-04-13T16:48:34.285183","polygon",9301.7088956534,"Kraken",0.7406,6888.845608120909,"Gemini",0.74372,6917.866939875347,29.021331754438506,0.42128004320821116,16073.973085615457
8022,"2024-04-13T16:49:03.298701","polygon",9323.536101172263,"Kraken",0.7398,6897.55200764724,"Gemini",0.74372,6934.100269163836,36.54826151659563,0.5298729386320674,16094.288017843564
8023,"2024-04-13T16:49:32.094982","polygon",9363.671030228003,"Kraken",0.7378,6908.51648610222,"Gemini",0.74372,6963.949418601171,55.43293249895032,0.8023854703171641,16119.87180090518
8024,"2024-04-13T16:50:00.696232","ethereum",1.4230167040859558,"Kraken",3244.35,4616.764243901271,"Binanceus",3252.48,4628.3333697054895,11.569125804218857,0.2505894863377906,18467.056975605083
8025,"2024-04-13T16:50:00.696232","polygon",9383.667162400956,"Kraken",0.738,6925.146365851905,"Gemini",0.74372,6978.8209420208395,53.674576168934436,0.7750677506775148,11541.910609753177
8026,"2024-04-13T16:50:29.449235","polygon",9406.110462189636,"Bitstamp",0.73832,6944.719476443852,"Gemini",0.74372,6995.512472939677,50.79299649582481,0.7313901831184407,16204.345445035653
8027,"2024-04-13T16:50:58.081052","polygon",9414.25317921358,"Kraken",0.7393,6959.957375392599,"Gemini",0.74372,7001.568374444724,41.61099905212541,0.5978628432300949,16239.90054258273
8028,"2024-04-13T16:51:27.128594","polygon",9428.587795954341,"Kraken",0.7395,6972.440675108236,"Gemini",0.74372,7012.229315607163,39.788640498926725,0.5706558485463152,16269.028241919219
8029,"2024-04-13T16:51:55.658704","polygon",9447.284278720295,"Kraken",0.7393,6984.377267257914,"Gemini",0.74372,7026.134263769858,41.756996511943726,0.5978628432300949,16296.880290268466
8030,"2024-04-13T16:52:24.789586","polygon",9470.37758345943,"Bitstamp",0.73882,6996.904366211497,"Gemini",0.7437,7043.119808818779,46.21544260728206,0.6605127094556178,16326.110187826827
8031,"2024-04-13T16:52:53.417987","polygon",9524.207307422472,"Kraken",0.7361,7010.768998993682,"Gemini",0.7437,7083.152974530092,72.38397553641062,1.0324684146175862,16358.460997651924
8032,"2024-04-13T16:52:53.417987","solana",24.08040461287931,"Kraken",145.57,3505.384499496841,"Binanceus",146.17,3519.8327422645684,14.448242767727606,0.4121728378099845,12853.076498155084
8033,"2024-04-13T16:53:22.056917","polygon",9555.83137262174,"Bitstamp",0.73639,7036.818664484923,"Gemini",0.7437,7106.671791818789,69.85312733386581,0.9926805089694372,16419.24355046482
8034,"2024-04-13T16:53:22.056917","solana",24.191483307497673,"Kraken",145.44,3518.4093322424615,"Binanceus",145.89,3529.295499730835,10.886167488373758,0.30940594059405163,12900.834218222359
8035,"2024-04-13T16:53:50.549142","polygon",9570.528812984176,"Bitstamp",0.73779,7061.040452931595,"Gemini",0.743,7110.902908047243,49.86245511564812,0.7061630003117484,16475.76105684039
8036,"2024-04-13T16:54:19.135192","polygon",9569.791035374541,"Bitstamp",0.73941,7075.99918946629,"Gemini",0.743,7110.354739283284,34.355549816994426,0.4855222407054249,16510.66477542134
8037,"2024-04-13T16:54:47.727937","polygon",9598.138770704845,"Kraken",0.7383,7086.3058544113865,"Gemini",0.743,7131.4171066337,45.11125222231385,0.6365975890559444,16534.713660293237
8038,"2024-04-13T16:55:15.990200","polygon",9625.595485463775,"Kraken",0.7376,7099.839230078081,"Gemini",0.743,7151.817445699585,51.978215621504205,0.7321041214750489,16566.291536848858
8039,"2024-04-13T16:55:15.990200","solana",24.423251565456074,"Kraken",145.35,3549.9196150390403,"Binanceus",145.78,3560.4216132121865,10.501998173146148,0.2958376332989383,13016.371921809818
8040,"2024-04-13T16:55:45.002806","polygon",9660.175456936458,"Kraken",0.7369,7118.583294216476,"Gemini",0.743,7177.510364503789,58.927070287312745,0.8277921020491239,16610.027686505113
8041,"2024-04-13T16:55:45.002806","solana",24.507964243670305,"Kraken",145.23,3559.291647108238,"Binanceus",145.78,3572.771027442257,13.47938033401897,0.37870963299594534,13050.736039396874
8042,"2024-04-13T16:56:13.979412","polygon",9698.470898228645,"Bitstamp",0.73623,7140.305229402876,"Gemini",0.743,7205.963877383883,65.65864798100756,0.9195495972725836,16660.712201940045
8043,"2024-04-13T16:56:13.979412","solana",24.675006149145656,"Gemini",144.687,3570.152614701438,"Binanceus",145.49,3589.9666446392016,19.814029937763735,0.5549911187598037,13090.559587238607
8044,"2024-04-13T16:56:42.396630","polygon",9725.7695884616,"Kraken",0.7368,7165.9470327785075,"Gemini",0.7423,7219.438765515046,53.491732736538324,0.7464712269272461,16720.543076483184
8045,"2024-04-13T16:57:11.304292","polygon",9776.608748314711,"Bitstamp",0.73461,7181.99455259947,"Gemini",0.74117,7246.129105988414,64.13455338894437,0.8929908386763058,16757.987289398763
8046,"2024-04-13T16:57:39.788843","polygon",9788.0102737674,"Bitstamp",0.73572,7201.234918616153,"Gemini",0.74117,7254.579574608184,53.34465599203122,0.7407709454683785,16802.881476771025
8047,"2024-04-13T16:58:08.765158","polygon",9804.831359499194,"Bitstamp",0.73609,7217.238315413762,"Gemini",0.74117,7267.046858720018,49.80854330625516,0.6901330000407523,16840.222735965443
8048,"2024-04-13T16:58:37.030376","polygon",9826.332715225053,"Kraken",0.736,7232.180878405639,"Gemini",0.74117,7282.983018543353,50.80214013771365,0.7024456521739142,16875.088716279824
8049,"2024-04-13T16:59:05.411500","polygon",9837.683616732662,"Kraken",0.7367,7247.421520446952,"Gemini",0.74117,7291.395966213747,43.974445766794815,0.6067598751187693,16910.650214376226
8050,"2024-04-13T16:59:33.762937","polygon",9847.570668895962,"Kraken",0.7373,7260.613854176992,"Gemini",0.74117,7298.72395266562,38.110098488627955,0.5248881052488865,16941.432326412978
8051,"2024-04-13T17:00:02.912849","polygon",9864.415197671704,"Kraken",0.7372,7272.046883723579,"Gemini",0.74117,7311.208612058337,39.161728334757754,0.5385241454150881,16968.10939535502
8052,"2024-04-13T17:00:31.574007","polygon",9880.351874964741,"Kraken",0.7372,7283.7954022240065,"Gemini",0.74117,7323.020399167617,39.22499694361068,0.5385241454150881,16995.522605189348
8053,"2024-04-13T17:01:00.966036","polygon",9927.286571379902,"Kraken",0.7349,7295.56290130709,"Gemini",0.74041,7350.262250315393,54.699349008303216,0.7497618723635889,17022.980103049875
8054,"2024-04-13T17:01:29.705566","ethereum",1.50937535861414,"Kraken",3229.58,4874.648470673054,"Binanceus",3240,4890.376161909814,15.72769123675971,0.3226425727184362,19498.593882692214
8055,"2024-04-13T17:01:29.705566","polygon",10021.89241503506,"Kraken",0.7296,7311.972706009579,"Gemini",0.74041,7420.309363016108,108.3366570065291,1.4816337719298225,12186.621176682635
8056,"2024-04-13T17:01:29.705566","solana",25.48791378279971,"Kraken",143.44,3655.98635300479,"Binanceus",145.01,3696.0023776437856,40.01602463899553,1.0945343000557677,8530.634823677845
8057,"2024-04-13T17:01:29.705566","xrp",6903.818930819529,"Kraken",0.52956,3655.9863530047896,"Binanceus",0.532,3672.8316711959897,16.845318191200022,0.46075987612357383,4874.648470673055
8058,"2024-04-13T17:01:58.483845","polygon",10046.713602470849,"Bitstamp",0.7332,7366.250413331626,"Gemini",0.74,7434.568065828428,68.31765249680211,0.9274413529732718,17187.917631107128
8059,"2024-04-13T17:01:58.483845","solana",25.619423681098844,"Gemini",143.763,3683.1252066658135,"Kraken",144.19,3694.0647005776423,10.939493911828777,0.297016617627618,13504.792424441315
8060,"2024-04-13T17:01:58.483845","xrp",6960.58738077978,"Bitstamp",0.52914,3683.125206665813,"Binanceus",0.5316,3700.2482516225305,17.123044956717422,0.4649053180632548,9821.667217775503
8061,"2024-04-13T17:02:27.734451","polygon",10047.777813507106,"Bitstamp",0.736,7395.16447074123,"Gemini",0.74,7435.355581995258,40.19111125402833,0.5434782608695657,17255.38376506287
8062,"2024-04-13T17:02:56.156951","polygon",10101.216151803408,"Kraken",0.7333,7407.221804117438,"Gemini",0.74,7474.899952334522,67.67814821708362,0.913677894449753,17283.51754294069
8063,"2024-04-13T17:02:56.156951","xrp",6989.7914582318335,"Kraken",0.52986,3703.610902058719,"Binanceus",0.5313,3713.676201758573,10.065299699853767,0.2717699014834101,13579.906640881973
8064,"2024-04-13T17:03:25.385877","polygon",10097.358081360693,"Bitstamp",0.73589,7430.544838492521,"Gemini",0.74,7472.044980206912,41.50014171439125,0.5585073856146906,17337.937956482547
8065,"2024-04-13T17:03:54.274185","polygon",10123.768880586014,"Kraken",0.7352,7442.994881006837,"Gemini",0.74,7491.5889716336505,48.59409062681334,0.6528835690968481,17366.98805568262
8066,"2024-04-13T17:03:54.274185","solana",25.809677789745603,"Kraken",144.19,3721.4974405034186,"Gemini",144.599,3732.0535987194244,10.55615821600577,0.2836535127262583,13645.490615179202
8067,"2024-04-13T17:04:22.730880","polygon",10190.875502881687,"Kraken",0.7321,7460.739955659683,"Gemini",0.74,7541.247872132448,80.50791647276492,1.0790875563447642,17408.393229872592
8068,"2024-04-13T17:04:22.730880","solana",25.96304271874889,"Kraken",143.68,3730.369977829841,"Bitstamp",144.3927,3748.8738383754926,18.503860545651605,0.4960328507794988,13678.02325204275
8069,"2024-04-13T17:04:22.730880","xrp",7047.742259266656,"Kraken",0.5293,3730.369977829841,"Bitstamp",0.53102,3742.49209451578,12.12211668593909,0.3249574910258936,9947.65327421291
8070,"2024-04-13T17:04:51.330521","polygon",10236.415959255552,"Kraken",0.7321,7494.080123770989,"Gemini",0.74,7574.947809849108,80.86768607811882,1.0790875563447642,17486.18695546564
8071,"2024-04-13T17:05:19.829178","polygon",10254.146794318638,"Kraken",0.7332,7518.340429594425,"Gemini",0.74,7588.068627795792,69.72819820136738,0.9274413529732718,17542.794335720326
8072,"2024-04-13T17:05:19.829178","solana",26.196308117053743,"Kraken",143.5,3759.170214797212,"Gemini",143.873,3768.9414377248727,9.771222927660801,0.25993031358884355,13783.624120923114
8073,"2024-04-13T17:05:48.535015","polygon",10309.172028339439,"Kraken",0.7316,7542.190255933134,"Gemini",0.74117,7640.849032244342,98.65877631120838,1.3080918534718382,17598.44393051065
8074,"2024-04-13T17:05:48.535015","xrp",7130.746200182597,"Kraken",0.52885,3771.095127966567,"Binanceus",0.5305,3782.8608591968673,11.76573123030039,0.31199773092557986,13827.348802544082
8075,"2024-04-13T17:06:16.927611","polygon",10382.836634040004,"Kraken",0.7296,7575.317608195587,"Gemini",0.74,7683.299109189603,107.98150099401573,1.425438596491223,17675.741085789705
8076,"2024-04-13T17:06:16.927611","solana",26.533511762506436,"Kraken",142.75,3787.6588040977936,"Gemini",143.285,3801.8542328907347,14.19542879294113,0.3747810858143584,13888.082281691912
8077,"2024-04-13T17:06:16.927611","xrp",7174.95511289599,"Kraken",0.5279,3787.6588040977936,"Binanceus",0.5301,3803.4437053461643,15.784901248370716,0.4167455957567683,10100.423477594119
8078,"2024-04-13T17:06:45.299944","polygon",10456.76298394589,"Kraken",0.7284,7616.706157506186,"Gemini",0.74,7738.004608119958,121.29845061377182,1.5925315760571035,17772.31436751444
8079,"2024-04-13T17:06:45.299944","xrp",7217.300734840134,"Kraken",0.52767,3808.3530787530935,"Binanceus",0.53,3825.1693894652713,16.81631071217771,0.44156385619801286,13963.961288761344
8080,"2024-04-13T17:07:13.752449","polygon",10493.766047170342,"Bitstamp",0.72978,7658.140585903972,"Gemini",0.74,7765.386874906053,107.24628900208063,1.400422044999864,17868.9947004426
8081,"2024-04-13T17:07:43.014494","polygon",10514.512541160235,"Kraken",0.7314,7690.314472604597,"Gemini",0.74,7780.739280458573,90.42480785397674,1.1758271807492398,17944.067102744055
8082,"2024-04-13T17:07:43.014494","solana",26.906145380325366,"Binanceus",142.91,3845.157236302298,"Gemini",143.574,3863.0229168348346,17.86568053253677,0.46462808760759616,14098.909866441758
8083,"2024-04-13T17:08:11.719051","polygon",10577.73129587803,"Kraken",0.7301,7722.801619120549,"Gemini",0.74,7827.521158949741,104.7195398291924,1.3559786330639665,18019.870444614615
8084,"2024-04-13T17:08:40.639537","polygon",10625.126721114424,"Kraken",0.7298,7754.217481069307,"Gemini",0.74,7862.593773624673,108.37629255536649,1.3976431899150434,18093.17412249505
8085,"2024-04-13T17:08:40.639537","xrp",7338.144677836006,"Bitstamp",0.52835,3877.108740534654,"Binanceus",0.53,3889.2166792530834,12.107938718429523,0.31229298760292235,14216.065381960396
8086,"2024-04-13T17:09:09.655811","polygon",10670.268114575327,"Kraken",0.7301,7790.362750451446,"Gemini",0.74,7895.9984047857415,105.6356543342954,1.3559786330639665,18177.51308438671
8087,"2024-04-13T17:09:09.655811","xrp",7373.746096025978,"Kraken",0.52825,3895.1813752257226,"Binanceus",0.53,3908.0854308937683,12.904055668045658,0.33128253667771496,14282.331709160986
8088,"2024-04-13T17:09:38.161379","polygon",10727.79254756977,"Kraken",0.7295,7825.924663452148,"Gemini",0.74,7938.56648520163,112.641821749482,1.4393420150788145,18260.490881388345
8089,"2024-04-13T17:09:38.161379","solana",27.392105927378886,"Kraken",142.85,3912.9623317260734,"Gemini",143.318,3925.7818373000873,12.819505574013874,0.3276163808190534,14347.528549662271
8090,"2024-04-13T17:09:38.161379","xrp",7410.913507056958,"Kraken",0.528,3912.9623317260744,"Binanceus",0.5301,3928.5252500908937,15.562918364819325,0.39772727272727093,10434.566217936197
8091,"2024-04-13T17:10:06.615771","polygon",10806.526489711086,"Kraken",0.7281,7868.231937158642,"Gemini",0.74,7996.829602386204,128.59766522756217,1.634390880373578,18359.207853370164
8092,"2024-04-13T17:10:06.615771","xrp",7460.585543084504,"Kraken",0.52732,3934.115968579321,"Binanceus",0.53,3954.1103378347875,19.99436925546661,0.5082302965941015,14425.091884790843
8093,"2024-04-13T17:10:35.386702","polygon",10869.243883933448,"Kraken",0.728,7912.80954750355,"Gemini",0.74,8043.240474110751,130.4309266072014,1.6483516483516498,18463.222277508285
8094,"2024-04-13T17:10:35.386702","xrp",7511.400314686694,"Kraken",0.52672,3956.4047737517753,"Binanceus",0.53,3981.0421667839482,24.637393032172895,0.6227217496962448,14506.817503756509
8095,"2024-04-13T17:11:04.867316","polygon",10933.14566400462,"Kraken",0.728,7959.330043395363,"Gemini",0.74,8090.527791363419,131.19774796805632,1.6483516483516498,18571.770101255846
8096,"2024-04-13T17:11:04.867316","xrp",7556.565122372888,"Kraken",0.52665,3979.6650216976814,"Binanceus",0.53,4004.979514857631,25.314493159949507,0.6360960789898558,14592.105079558165
8097,"2024-04-13T17:11:33.186526","polygon",11000.66462727915,"Kraken",0.7278,8006.283715733765,"Gemini",0.74,8140.491824186571,134.2081084528054,1.6762846935971405,18681.32867004545
8098,"2024-04-13T17:11:33.186526","xrp",7595.229874903963,"Bitstamp",0.52706,4003.141857866882,"Binanceus",0.53,4025.4718336991004,22.329975832218224,0.557811254885602,14678.186812178566
8099,"2024-04-13T17:12:02.252587","polygon",11024.29177415369,"Kraken",0.7305,8053.245141019271,"Gemini",0.74,8157.97591287373,104.73077185445891,1.3004791238877416,18790.905329044966
8100,"2024-04-13T17:12:02.252587","solana",28.18579427768189,"Binanceus",142.86,4026.622570509635,"Kraken",143.33,4039.8698938201455,13.247323310510637,0.3289934201315965,14764.282758535332
8101,"2024-04-13T17:12:31.261739","polygon",11048.694244654022,"Poloniex",0.73209,8088.638569568763,"Gemini",0.74,8176.033741043976,87.39517147521292,1.0804682484393957,18873.489995660446
8102,"2024-04-13T17:12:31.261739","solana",28.29976408078078,"Binanceus",142.91,4044.319284784381,"Gemini",143.749,4068.062786848156,23.74350206377494,0.5870827793716316,14829.170710876064
8103,"2024-04-13T17:12:31.261739","xrp",7655.345986720388,"Kraken",0.5283,4044.319284784381,"Binanceus",0.5301,4058.098907560478,13.779622776096858,0.3407155025553708,10784.851426091682
8104,"2024-04-13T17:12:59.776264","polygon",11125.566892748202,"Kraken",0.7304,8126.114058463288,"Gemini",0.74,8232.919500633669,106.80544217038096,1.3143483023001015,18960.932803081003
8105,"2024-04-13T17:12:59.776264","xrp",7690.522844548083,"Kraken",0.52832,4063.0570292316434,"Binanceus",0.5301,4076.746159894939,13.6891306632956,0.33691701998788687,14897.875773849359
8106,"2024-04-13T17:13:28.117587","polygon",11202.66597627421,"Kraken",0.7286,8162.262430313389,"Gemini",0.74,8289.972822442915,127.71039212952564,1.564644523744162,19045.279004064574
8107,"2024-04-13T17:13:28.117587","xrp",7731.172264826654,"Kraken",0.52788,4081.1312151566945,"Binanceus",0.53,4097.521300358127,16.390085201432157,0.4016064257028133,14964.14778890788
8108,"2024-04-13T17:13:56.747357","polygon",11238.86121560427,"Kraken",0.7301,8205.492573512676,"Gemini",0.74,8316.757299547158,111.26472603448201,1.3559786330639665,19146.149338196243
8109,"2024-04-13T17:13:56.747357","xrp",7766.234358212195,"Kraken",0.52828,4102.746286756338,"Binanceus",0.53,4116.104209852463,13.357923096124978,0.32558491708943266,15043.403051439906
8110,"2024-04-13T17:14:25.529376","polygon",11321.081401252382,"Kraken",0.7281,8242.879368251859,"Gemini",0.74,8377.600236926763,134.7208686749036,1.634390880373578,19233.38519258767
8111,"2024-04-13T17:14:25.529376","xrp",7826.509084933403,"Poloniex",0.5266,4121.4396841259295,"Binanceus",0.53,4148.049815014704,26.61013088877462,0.6456513482719464,15111.94550846174
8112,"2024-04-13T17:14:54.056428","polygon",11450.460803923439,"Kraken",0.7241,8291.278668120962,"Gemini",0.74,8473.340994903345,182.06232678238302,2.1958293053445694,19346.316892282244
8113,"2024-04-13T17:14:54.056428","solana",29.1843670120414,"Kraken",142.05,4145.639334060481,"Gemini",142.489,4158.4512711787675,12.81193711828655,0.30904611052445824,15200.677558221763
8114,"2024-04-13T17:14:54.056428","xrp",7900.21788291659,"Kraken",0.52475,4145.639334060481,"Binanceus",0.53,4187.115477945793,41.47614388531201,1.0004764173415868,11055.038224161282
8115,"2024-04-13T17:15:22.529242","ethereum",1.72594092682286,"Bitstamp",3230,5574.789193637838,"Kraken",3238.75,5589.891176747538,15.101983109700086,0.2708978328173375,22299.156774551353
8116,"2024-04-13T17:15:22.529242","polygon",11556.042937531793,"Bitstamp",0.72362,8362.183790456756,"Gemini",0.743,8586.139902586121,223.95611212936456,2.6782012658577643,13936.972984094597
8117,"2024-04-13T17:15:22.529242","solana",29.38078868382004,"Bitstamp",142.307,4181.091895228378,"Kraken",142.78,4194.989008275826,13.89711304744742,0.33237999536214885,9755.88108886622
